R_0 R_1 R_2 R_3 Class
0.3819 194.0000 20.6000 0.0000 0
0.3889 202.0000 20.8000 0.0000 0
0.3958 208.0000 21.2000 0.0000 0
0.4028 248.0000 21.4000 0.0000 0
0.4097 305.0000 21.4000 0.0000 0
0.4167 344.0000 21.7000 0.0000 0
0.4236 306.0000 21.6000 0.0000 0
0.4306 326.0000 21.5000 0.0000 1
0.4375 434.0000 22.1000 0.0000 0
0.4444 404.0000 22.5000 0.0000 0
0.4514 410.0000 22.8000 0.0000 0
0.4583 409.0000 22.8000 0.0000 0
0.4653 491.0000 22.6000 0.4000 0
0.4722 593.0000 22.9000 0.9000 1
0.4792 649.0000 23.3000 0.9000 0
0.4861 1003.0000 23.6000 0.9000 0
0.4931 1061.0000 24.1000 1.3000 0
0.5000 780.0000 24.4000 1.8000 1
0.5069 1001.0000 25.3000 1.8000 0
0.5139 1162.0000 25.5000 0.4000 0
0.5208 1086.0000 25.7000 1.3000 0
0.5278 1050.0000 25.3000 0.9000 1
0.5347 954.0000 25.8000 0.4000 0
0.5417 812.0000 26.2000 0.4000 0
0.5486 675.0000 26.4000 0.4000 0
0.5556 587.0000 26.8000 0.0000 0
0.5625 502.0000 26.9000 0.4000 1
0.5694 380.0000 26.6000 0.0000 0
0.5764 343.0000 26.8000 0.0000 0
0.5833 350.0000 27.1000 0.0000 0
0.5903 385.0000 27.1000 0.0000 0
0.5972 410.0000 27.2000 0.0000 0
0.6042 389.0000 28.3000 0.0000 0
0.6111 363.0000 27.8000 0.0000 0
0.6181 343.0000 28.0000 0.0000 0
0.6250 331.0000 28.2000 0.0000 0
0.6319 278.0000 28.1000 0.0000 0
0.6389 319.0000 27.9000 0.0000 1
0.6458 501.0000 28.2000 0.0000 0
0.6528 487.0000 28.7000 0.0000 0
0.6597 436.0000 28.5000 0.4000 0
0.6667 388.0000 28.9000 0.4000 0
0.6736 354.0000 28.0000 0.0000 0
0.6806 342.0000 28.5000 0.4000 0
0.6875 182.0000 27.9000 0.0000 0
0.6944 119.0000 26.8000 0.0000 0
0.7014 63.0000 25.9000 0.4000 0
0.7083 23.0000 25.7000 0.4000 0
0.7153 17.0000 25.3000 0.0000 0
0.7222 40.0000 24.8000 0.0000 0
0.7292 38.0000 24.9000 0.0000 0
0.7361 11.0000 24.8000 0.0000 0
0.7431 1.0000 24.8000 0.0000 0
0.2500 9.0000 19.6000 0.0000 0
0.2569 21.0000 19.6000 0.0000 0
0.2639 41.0000 19.6000 0.0000 0
0.2708 71.0000 19.6000 0.0000 0
0.2778 102.0000 19.3000 0.0000 0
0.2847 114.0000 19.3000 0.0000 0
0.2917 129.0000 19.5000 0.0000 0
0.2986 139.0000 19.7000 0.0000 0
0.3056 157.0000 19.9000 0.0000 0
0.3125 172.0000 20.3000 0.0000 0
0.3194 174.0000 20.5000 0.0000 0
0.3264 143.0000 20.7000 0.0000 0
0.3333 165.0000 20.6000 0.0000 0
0.3403 228.0000 20.8000 0.0000 0
0.3472 375.0000 21.1000 0.0000 0
0.3542 487.0000 21.8000 0.0000 0
0.3611 412.0000 22.1000 0.0000 0
0.3681 822.0000 22.6000 0.0000 0
0.3750 648.0000 23.3000 0.0000 1
0.3819 702.0000 23.6000 0.0000 0
0.3889 647.0000 24.0000 0.0000 0
0.3958 654.0000 24.3000 0.0000 0
0.4028 470.0000 24.7000 0.0000 0
0.4097 529.0000 24.5000 0.0000 0
0.4167 660.0000 24.6000 0.0000 1
0.4236 588.0000 25.0000 0.0000 0
0.4306 537.0000 25.1000 0.0000 0
0.4375 430.0000 25.1000 0.0000 0
0.4444 322.0000 25.3000 0.0000 0
0.4514 313.0000 25.4000 0.0000 0
0.4583 324.0000 25.4000 0.0000 0
0.4653 362.0000 25.4000 0.0000 0
0.4722 335.0000 25.4000 0.0000 1
0.4792 290.0000 25.3000 0.0000 0
0.4861 222.0000 25.3000 0.0000 0
0.4931 221.0000 25.1000 0.0000 0
0.5000 238.0000 24.8000 0.0000 0
0.5069 225.0000 24.8000 0.0000 0
0.5139 181.0000 24.5000 0.0000 0
0.5208 158.0000 23.9000 0.0000 0
0.5278 149.0000 23.7000 0.0000 0
0.5347 170.0000 23.6000 0.0000 0
0.5417 177.0000 23.4000 0.0000 0
0.5486 168.0000 23.4000 0.0000 0
0.5556 172.0000 23.2000 0.0000 0
0.5625 168.0000 23.1000 0.0000 0
0.5694 153.0000 22.9000 0.0000 0
0.5764 151.0000 22.8000 0.0000 0
0.5833 169.0000 22.8000 0.0000 0
0.5903 190.0000 22.8000 0.0000 0
0.5972 186.0000 22.8000 0.4000 0
0.6042 189.0000 22.7000 0.0000 0
0.6111 190.0000 22.7000 0.0000 0
0.6181 184.0000 22.7000 0.0000 0
0.6250 185.0000 22.8000 0.0000 0
0.6319 182.0000 22.8000 0.0000 0
0.6389 184.0000 22.9000 0.0000 0
0.6458 170.0000 22.9000 0.0000 0
0.6528 150.0000 22.9000 0.0000 0
0.6597 101.0000 22.8000 0.0000 0
0.6667 68.0000 22.8000 0.0000 0
0.6736 87.0000 22.7000 0.0000 0
0.6806 121.0000 22.8000 0.0000 0
0.6875 180.0000 22.9000 0.0000 0
0.6944 110.0000 23.1000 0.0000 0
0.7014 75.0000 23.1000 0.0000 0
0.7083 66.0000 23.0000 0.0000 0
0.7153 44.0000 22.9000 0.0000 0
0.7222 40.0000 22.9000 0.0000 0
0.7292 26.0000 22.8000 0.0000 0
0.7361 17.0000 22.6000 0.0000 0
0.7431 5.0000 22.3000 0.0000 0
0.2500 18.0000 19.6000 0.0000 0
0.2569 44.0000 19.6000 0.0000 0
0.2639 66.0000 19.6000 0.0000 0
0.2708 71.0000 19.8000 0.0000 0
0.2778 92.0000 20.0000 0.0000 0
0.2847 112.0000 20.2000 0.0000 0
0.2917 126.0000 20.3000 0.0000 0
0.2986 147.0000 20.6000 0.0000 0
0.3056 202.0000 20.7000 0.0000 0
0.3125 248.0000 20.6000 0.0000 0
0.3194 290.0000 20.9000 0.0000 0
0.3264 352.0000 21.5000 0.0000 0
0.3333 348.0000 21.9000 0.0000 0
0.3403 537.0000 22.2000 0.0000 0
0.3472 587.0000 22.7000 0.0000 1
0.3542 410.0000 23.1000 0.0000 0
0.3611 558.0000 23.4000 0.0000 0
0.3681 407.0000 23.6000 0.0000 0
0.3750 288.0000 23.7000 0.0000 0
0.3819 344.0000 23.8000 0.0000 0
0.3889 562.0000 23.8000 0.0000 0
0.3958 894.0000 24.1000 0.0000 1
0.4028 871.0000 24.8000 0.0000 1
0.4097 647.0000 25.5000 0.0000 0
0.4167 459.0000 25.2000 0.0000 0
0.4236 553.0000 25.3000 0.0000 0
0.4306 676.0000 25.5000 0.0000 0
0.4375 789.0000 25.8000 0.0000 1
0.4444 818.0000 26.6000 0.0000 0
0.4514 883.0000 26.9000 0.0000 0
0.4583 369.0000 27.3000 0.0000 0
0.4653 309.0000 28.2000 0.0000 0
0.4722 268.0000 28.6000 0.0000 0
0.4792 620.0000 28.2000 0.0000 1
0.4861 797.0000 28.6000 0.0000 1
0.4931 868.0000 29.2000 0.0000 0
0.5000 947.0000 29.8000 0.0000 0
0.5069 837.0000 30.0000 0.0000 1
0.5139 946.0000 29.6000 0.0000 0
0.5208 854.0000 29.7000 0.0000 0
0.5278 923.0000 30.1000 0.4000 0
0.5347 935.0000 29.6000 0.4000 1
0.5417 889.0000 29.6000 1.3000 0
0.5486 411.0000 28.9000 1.3000 0
0.5556 247.0000 28.4000 0.4000 0
0.5625 275.0000 27.7000 1.3000 0
0.5694 366.0000 27.4000 0.4000 0
0.5764 347.0000 27.3000 0.9000 0
0.5833 287.0000 27.1000 0.9000 0
0.5903 282.0000 26.8000 0.9000 0
0.5972 254.0000 26.6000 0.9000 0
0.6042 328.0000 26.4000 1.8000 0
0.6111 630.0000 26.7000 0.9000 0
0.6181 458.0000 27.2000 0.9000 0
0.6250 401.0000 27.1000 2.2000 0
0.6319 199.0000 26.6000 1.3000 0
0.6389 172.0000 26.2000 0.9000 0
0.6458 195.0000 26.1000 1.8000 0
0.6528 172.0000 26.0000 0.9000 0
0.6597 139.0000 25.9000 0.9000 0
0.6667 121.0000 25.8000 0.9000 0
0.6736 91.0000 25.6000 1.3000 0
0.6806 59.0000 25.4000 0.4000 0
0.6875 49.0000 25.1000 0.9000 0
0.6944 37.0000 24.8000 1.3000 0
0.7014 43.0000 24.6000 3.1000 0
0.7083 38.0000 24.4000 2.7000 0
0.7153 32.0000 24.3000 1.8000 0
0.7222 28.0000 24.2000 1.3000 0
0.7292 19.0000 24.0000 0.4000 0
0.7361 11.0000 23.8000 0.0000 0
0.7431 2.0000 23.7000 0.0000 0
0.2500 7.0000 20.6000 0.0000 0
0.2569 16.0000 20.5000 0.0000 0
0.2639 25.0000 20.4000 0.0000 0
0.2708 34.0000 20.3000 0.0000 0
0.2778 45.0000 20.2000 0.0000 0
0.2847 57.0000 20.3000 0.0000 0
0.2917 66.0000 20.5000 0.0000 0
0.2986 204.0000 20.7000 0.0000 0
0.3056 475.0000 21.1000 0.0000 0
0.3125 267.0000 21.8000 0.0000 0
0.3194 229.0000 22.3000 0.0000 0
0.3264 250.0000 22.7000 0.0000 0
0.3333 367.0000 22.9000 0.0000 0
0.3403 401.0000 23.1000 0.0000 0
0.3472 493.0000 23.5000 0.0000 1
0.3542 267.0000 23.7000 0.0000 0
0.3611 154.0000 23.8000 0.0000 0
0.3681 175.0000 23.3000 0.0000 0
0.3750 198.0000 22.8000 0.0000 0
0.3819 182.0000 22.6000 0.0000 0
0.3889 179.0000 22.6000 0.0000 0
0.3958 192.0000 22.5000 0.0000 0
0.4028 201.0000 22.6000 0.0000 0
0.4097 219.0000 22.7000 0.0000 0
0.4167 244.0000 22.9000 0.0000 0
0.4236 255.0000 23.2000 0.0000 0
0.4306 261.0000 23.4000 0.0000 0
0.4375 300.0000 23.7000 0.0000 0
0.4444 351.0000 23.8000 0.0000 0
0.4514 381.0000 24.1000 0.0000 0
0.4583 387.0000 24.3000 0.0000 1
0.4653 403.0000 24.4000 0.0000 0
0.4722 450.0000 24.7000 0.0000 0
0.4792 621.0000 24.9000 0.0000 0
0.4861 642.0000 25.3000 0.0000 0
0.4931 551.0000 25.4000 0.0000 0
0.5000 668.0000 25.3000 0.0000 1
0.5069 678.0000 25.9000 0.0000 0
0.5139 554.0000 26.6000 0.0000 0
0.5208 536.0000 26.4000 0.0000 0
0.5278 529.0000 26.4000 0.0000 0
0.5347 458.0000 26.2000 0.0000 0
0.5417 478.0000 26.3000 0.0000 1
0.5486 402.0000 26.3000 0.4000 0
0.5556 402.0000 26.2000 0.4000 0
0.5625 397.0000 26.1000 0.4000 0
0.5694 377.0000 26.2000 0.4000 0
0.5764 399.0000 26.2000 0.9000 0
0.5833 457.0000 26.1000 0.9000 0
0.5903 478.0000 26.1000 2.2000 0
0.5972 506.0000 25.9000 1.8000 0
0.6042 512.0000 26.2000 1.8000 0
0.6111 430.0000 26.2000 1.3000 0
0.6181 347.0000 26.1000 0.9000 0
0.6250 469.0000 26.1000 0.9000 0
0.6319 495.0000 26.6000 0.9000 0
0.6389 297.0000 26.4000 1.3000 0
0.6458 323.0000 26.1000 1.8000 0
0.6528 278.0000 25.9000 2.2000 0
0.6597 186.0000 25.6000 1.8000 0
0.6667 189.0000 25.3000 2.2000 0
0.6736 142.0000 25.2000 1.3000 0
0.6806 201.0000 25.0000 1.3000 0
0.6875 256.0000 25.1000 0.4000 0
0.6944 221.0000 25.3000 0.4000 0
0.7014 131.0000 25.3000 0.0000 0
0.7083 114.0000 25.1000 0.4000 0
0.7153 94.0000 24.8000 0.0000 0
0.7222 72.0000 24.7000 0.0000 0
0.7292 48.0000 24.5000 0.0000 0
0.7361 13.0000 24.4000 0.0000 0
0.7431 2.0000 24.2000 0.0000 0
0.2500 13.0000 20.2000 0.0000 0
0.2569 19.0000 20.1000 0.0000 0
0.2639 62.0000 19.9000 0.0000 0
0.2708 163.0000 20.1000 0.0000 0
0.2778 216.0000 20.4000 0.0000 0
0.2847 260.0000 21.1000 0.0000 0
0.2917 114.0000 21.7000 0.0000 0
0.2986 129.0000 21.7000 0.0000 0
0.3056 149.0000 21.6000 0.0000 0
0.3125 133.0000 21.6000 0.0000 0
0.3194 391.0000 21.9000 0.0000 0
0.3264 454.0000 22.4000 0.0000 0
0.3333 443.0000 23.0000 0.0000 0
0.3403 502.0000 23.3000 0.0000 0
0.3472 580.0000 23.9000 0.0000 0
0.3542 619.0000 24.2000 0.0000 1
0.3611 648.0000 24.7000 0.0000 0
0.3681 690.0000 24.9000 0.4000 0
0.3750 709.0000 25.3000 0.4000 0
0.3819 746.0000 25.4000 0.0000 0
0.3889 791.0000 25.6000 0.4000 1
0.3958 811.0000 25.9000 0.0000 0
0.4028 828.0000 26.2000 0.0000 0
0.4097 846.0000 26.3000 0.0000 0
0.4167 858.0000 26.7000 0.0000 1
0.4236 892.0000 27.5000 0.0000 1
0.4306 940.0000 28.0000 0.0000 0
0.4375 904.0000 28.0000 0.0000 0
0.4444 237.0000 28.1000 0.0000 0
0.4514 392.0000 28.1000 0.0000 0
0.4583 363.0000 28.1000 0.0000 1
0.4653 422.0000 28.4000 0.0000 0
0.4722 458.0000 28.7000 0.0000 0
0.4792 417.0000 29.1000 0.0000 0
0.4861 407.0000 29.2000 0.0000 0
0.4931 386.0000 28.9000 0.0000 0
0.5000 465.0000 28.2000 0.9000 0
0.5069 385.0000 27.8000 0.4000 0
0.5139 274.0000 27.6000 0.4000 0
0.5208 156.0000 27.2000 0.4000 0
0.5278 160.0000 26.2000 0.9000 0
0.5347 107.0000 25.6000 0.4000 0
0.5417 175.0000 25.4000 0.4000 0
0.5486 265.0000 25.4000 0.4000 0
0.5556 766.0000 25.5000 0.4000 1
0.5625 498.0000 25.8000 0.0000 0
0.5694 339.0000 25.9000 0.0000 0
0.5764 318.0000 25.8000 0.9000 0
0.5833 334.0000 24.6000 0.9000 0
0.5903 320.0000 23.8000 0.0000 0
0.5972 177.0000 23.9000 0.0000 0
0.6042 49.0000 23.4000 0.0000 0
0.6111 35.0000 22.8000 0.4000 0
0.6181 125.0000 22.6000 0.0000 0
0.6250 150.0000 22.6000 0.0000 0
0.6319 58.0000 22.3000 0.0000 0
0.6389 40.0000 22.0000 0.0000 0
0.6458 67.0000 21.9000 0.0000 0
0.6528 73.0000 21.7000 0.0000 0
0.6597 66.0000 21.7000 0.0000 0
0.6667 80.0000 21.9000 0.0000 0
0.6736 90.0000 21.8000 0.0000 0
0.6806 94.0000 21.7000 0.0000 0
0.6875 104.0000 22.1000 0.0000 0
0.6944 84.0000 22.8000 0.0000 0
0.7014 91.0000 22.8000 0.0000 0
0.7083 77.0000 22.8000 0.0000 0
0.7153 72.0000 23.0000 0.0000 0
0.7222 33.0000 22.9000 0.0000 0
0.7292 17.0000 22.6000 0.0000 0
0.7361 8.0000 22.2000 0.0000 0
0.7431 0.0000 21.9000 0.0000 0
0.2500 20.0000 19.8000 0.0000 0
0.2569 41.0000 19.5000 0.0000 0
0.2639 86.0000 19.5000 0.0000 0
0.2708 118.0000 20.1000 0.0000 0
0.2778 120.0000 20.6000 0.0000 0
0.2847 147.0000 20.6000 0.0000 0
0.2917 196.0000 20.5000 0.0000 0
0.2986 166.0000 20.9000 0.0000 0
0.3056 300.0000 20.8000 0.0000 0
0.3125 348.0000 21.3000 0.0000 0
0.3194 295.0000 21.7000 0.0000 0
0.3264 524.0000 22.1000 0.0000 0
0.3333 272.0000 22.6000 0.0000 0
0.3403 297.0000 23.0000 0.0000 0
0.3472 196.0000 23.2000 0.0000 0
0.3542 216.0000 22.9000 0.0000 0
0.3611 214.0000 22.8000 0.0000 1
0.3681 224.0000 22.9000 0.0000 1
0.3750 242.0000 23.1000 0.0000 0
0.3819 250.0000 23.3000 0.0000 0
0.3889 253.0000 23.4000 0.0000 0
0.3958 249.0000 23.6000 0.0000 0
0.4028 209.0000 23.6000 0.0000 0
0.4097 221.0000 23.4000 0.0000 0
0.4167 304.0000 23.2000 0.0000 0
0.4236 342.0000 23.4000 0.0000 0
0.4306 343.0000 23.8000 0.4000 0
0.4375 361.0000 26.1000 0.9000 0
0.4444 310.0000 27.6000 2.2000 0
0.4514 219.0000 26.6000 1.8000 0
0.4583 200.0000 27.2000 1.8000 0
0.4653 208.0000 26.8000 1.8000 0
0.4722 234.0000 26.7000 1.3000 0
0.4792 250.0000 26.9000 1.3000 0
0.4861 292.0000 27.3000 0.4000 0
0.4931 370.0000 27.4000 1.3000 0
0.5000 434.0000 27.9000 1.8000 0
0.5069 468.0000 25.4000 1.3000 0
0.5139 461.0000 25.2000 0.0000 1
0.5208 634.0000 25.6000 0.9000 0
0.5278 513.0000 25.6000 1.3000 0
0.5347 467.0000 25.7000 0.0000 0
0.5417 394.0000 25.9000 0.0000 0
0.5486 391.0000 26.3000 0.0000 0
0.5556 521.0000 26.7000 0.0000 0
0.5625 598.0000 26.8000 0.0000 1
0.5694 577.0000 27.1000 0.0000 0
0.5764 575.0000 27.4000 0.0000 0
0.5833 539.0000 27.5000 0.0000 0
0.5903 564.0000 27.4000 0.0000 0
0.5972 536.0000 27.2000 0.0000 0
0.6042 411.0000 27.0000 0.0000 1
0.6111 437.0000 27.1000 0.0000 0
0.6181 374.0000 27.4000 0.0000 0
0.6250 334.0000 27.0000 0.0000 0
0.6319 401.0000 26.5000 0.0000 0
0.6389 389.0000 26.3000 0.4000 0
0.6458 281.0000 25.9000 0.9000 0
0.6528 226.0000 25.4000 0.4000 0
0.6597 369.0000 25.3000 0.4000 0
0.6667 252.0000 25.4000 0.4000 0
0.6736 216.0000 25.3000 0.9000 0
0.6806 288.0000 25.2000 0.4000 0
0.6875 191.0000 25.3000 0.4000 0
0.6944 218.0000 25.2000 1.3000 0
0.7014 161.0000 25.2000 0.9000 0
0.7083 70.0000 25.0000 0.0000 0
0.7153 44.0000 24.7000 0.4000 0
0.7222 35.0000 24.3000 0.0000 0
0.7292 18.0000 24.2000 0.0000 0
0.7361 9.0000 24.1000 0.0000 0
0.7431 1.0000 23.9000 0.0000 0
0.2500 18.0000 20.9000 0.0000 0
0.2569 34.0000 21.2000 0.0000 0
0.2639 51.0000 21.5000 0.0000 0
0.2708 56.0000 21.8000 0.0000 0
0.2778 119.0000 22.0000 0.0000 0
0.2847 251.0000 22.3000 0.0000 0
0.2917 280.0000 22.8000 0.0000 0
0.2986 276.0000 23.3000 0.0000 0
0.3056 338.0000 23.9000 0.0000 0
0.3125 359.0000 24.2000 0.0000 0
0.3194 378.0000 23.9000 0.0000 0
0.3264 420.0000 24.2000 0.0000 0
0.3333 431.0000 24.3000 0.0000 1
0.3403 461.0000 24.6000 0.0000 0
0.3472 483.0000 24.8000 0.0000 0
0.3542 532.0000 24.9000 0.0000 0
0.3611 608.0000 25.1000 0.0000 0
0.3681 412.0000 24.9000 0.0000 0
0.3750 650.0000 25.0000 0.0000 1
0.3819 600.0000 25.4000 0.0000 0
0.3889 722.0000 25.8000 0.0000 0
0.3958 546.0000 25.9000 0.0000 0
0.4028 408.0000 25.8000 0.0000 0
0.4097 364.0000 25.8000 0.0000 0
0.4167 469.0000 26.0000 0.0000 0
0.4236 485.0000 25.9000 0.0000 1
0.4306 1039.0000 26.5000 0.0000 0
0.4375 421.0000 26.8000 0.4000 0
0.4444 401.0000 26.7000 0.4000 0
0.4514 423.0000 26.5000 0.9000 0
0.4583 370.0000 26.8000 0.9000 0
0.4653 388.0000 26.5000 1.3000 0
0.4722 363.0000 26.7000 1.8000 0
0.4792 360.0000 26.1000 1.8000 0
0.4861 402.0000 25.8000 2.2000 0
0.4931 387.0000 25.9000 1.8000 0
0.5000 377.0000 25.4000 2.2000 0
0.5069 399.0000 24.8000 1.8000 0
0.5139 234.0000 24.4000 1.8000 0
0.5208 198.0000 23.9000 3.6000 0
0.5278 274.0000 22.9000 2.2000 0
0.5347 388.0000 22.4000 0.9000 0
0.5417 521.0000 22.5000 1.8000 0
0.5486 393.0000 22.4000 1.3000 0
0.5556 858.0000 22.6000 0.4000 0
0.5625 610.0000 23.3000 0.0000 1
0.5694 542.0000 24.1000 0.4000 0
0.5764 757.0000 24.2000 2.2000 0
0.5833 747.0000 24.6000 1.3000 0
0.5903 739.0000 24.9000 1.8000 0
0.5972 754.0000 25.3000 1.3000 0
0.6042 707.0000 25.8000 1.3000 0
0.6111 651.0000 25.9000 0.9000 1
0.6181 640.0000 26.3000 0.9000 0
0.6250 559.0000 26.4000 0.9000 0
0.6319 496.0000 26.1000 1.8000 0
0.6389 461.0000 25.9000 1.3000 0
0.6458 345.0000 26.1000 0.4000 0
0.6528 334.0000 26.2000 0.0000 0
0.6597 229.0000 26.4000 0.0000 0
0.6667 199.0000 26.3000 0.0000 0
0.6736 258.0000 26.4000 0.0000 0
0.6806 180.0000 26.7000 0.0000 0
0.6875 285.0000 26.5000 0.0000 0
0.6944 220.0000 26.5000 0.0000 0
0.7014 185.0000 26.3000 0.4000 0
0.7083 106.0000 25.9000 0.4000 0
0.7153 67.0000 25.6000 0.0000 0
0.7222 42.0000 25.1000 0.0000 0
0.7292 25.0000 24.8000 0.0000 0
0.7361 18.0000 24.6000 0.0000 0
0.7431 3.0000 24.4000 0.0000 0
0.2500 26.0000 19.9000 0.0000 0
0.2569 41.0000 20.1000 0.0000 0
0.2639 66.0000 20.2000 0.0000 0
0.2708 112.0000 20.4000 0.0000 0
0.2778 169.0000 20.7000 0.0000 0
0.2847 226.0000 21.2000 0.0000 0
0.2917 270.0000 21.9000 0.0000 0
0.2986 298.0000 22.4000 0.0000 0
0.3056 348.0000 22.7000 0.0000 0
0.3125 402.0000 23.1000 0.0000 0
0.3194 447.0000 23.7000 0.0000 0
0.3264 475.0000 24.1000 0.0000 0
0.3333 514.0000 24.2000 0.0000 1
0.3403 578.0000 24.5000 0.0000 0
0.3472 578.0000 24.7000 0.0000 0
0.3542 537.0000 24.9000 0.0000 0
0.3611 558.0000 25.0000 0.0000 0
0.3681 599.0000 25.2000 0.0000 1
0.3750 642.0000 25.1000 0.0000 0
0.3819 682.0000 25.4000 0.0000 0
0.3889 711.0000 25.8000 0.0000 0
0.3958 751.0000 26.1000 0.0000 0
0.4028 787.0000 26.4000 0.0000 1
0.4097 834.0000 26.8000 0.0000 0
0.4167 633.0000 27.0000 0.4000 0
0.4236 408.0000 26.3000 0.9000 0
0.4306 254.0000 25.9000 0.9000 0
0.4375 352.0000 25.7000 0.0000 1
0.4444 734.0000 26.2000 0.0000 0
0.4514 543.0000 27.0000 0.0000 0
0.4583 344.0000 26.8000 0.4000 0
0.4653 315.0000 26.1000 0.9000 0
0.4722 447.0000 25.9000 0.4000 0
0.4792 572.0000 26.1000 0.4000 1
0.4861 320.0000 26.4000 0.0000 0
0.4931 202.0000 26.2000 0.4000 0
0.5000 263.0000 25.8000 0.0000 0
0.5069 357.0000 26.2000 0.0000 0
0.5139 765.0000 26.4000 0.4000 0
0.5208 271.0000 26.5000 1.8000 0
0.5278 244.0000 25.7000 1.8000 0
0.5347 340.0000 25.2000 3.1000 0
0.5417 1062.0000 25.8000 2.2000 0
0.5486 350.0000 25.7000 3.1000 0
0.5556 411.0000 25.2000 1.8000 0
0.5625 362.0000 25.1000 2.2000 0
0.5694 897.0000 25.2000 1.8000 0
0.5764 549.0000 25.8000 1.8000 0
0.5833 541.0000 25.8000 1.8000 0
0.5903 270.0000 25.7000 3.1000 0
0.5972 322.0000 25.4000 2.7000 0
0.6042 326.0000 25.3000 3.1000 0
0.6111 571.0000 25.6000 1.3000 0
0.6181 534.0000 26.1000 1.3000 0
0.6250 222.0000 25.9000 1.8000 0
0.6319 352.0000 25.6000 1.8000 0
0.6389 207.0000 25.5000 2.7000 0
0.6458 197.0000 25.2000 2.2000 0
0.6528 244.0000 25.0000 2.2000 0
0.6597 222.0000 24.9000 2.2000 0
0.6667 219.0000 24.9000 0.4000 0
0.6736 306.0000 25.2000 0.9000 0
0.6806 207.0000 27.1000 1.3000 0
0.6875 213.0000 27.6000 1.3000 0
0.6944 174.0000 27.9000 1.3000 0
0.7014 165.0000 27.7000 1.3000 0
0.7083 103.0000 27.2000 1.3000 0
0.7153 41.0000 25.8000 1.3000 0
0.7222 19.0000 24.3000 0.9000 0
0.7292 6.0000 23.9000 0.0000 0
0.7361 0.0000 23.7000 0.4000 0
0.7431 0.0000 23.4000 0.0000 0
0.2500 17.0000 20.4000 0.0000 0
0.2569 31.0000 20.5000 0.0000 0
0.2639 52.0000 20.6000 0.0000 0
0.2708 119.0000 20.6000 0.0000 0
0.2778 194.0000 20.9000 0.0000 0
0.2847 204.0000 21.6000 0.0000 0
0.2917 227.0000 21.8000 0.0000 0
0.2986 125.0000 21.9000 0.0000 0
0.3056 232.0000 21.9000 0.0000 0
0.3125 356.0000 22.2000 0.0000 0
0.3194 381.0000 22.8000 0.0000 0
0.3264 469.0000 23.3000 0.0000 0
0.3333 499.0000 23.9000 0.0000 0
0.3403 468.0000 24.4000 0.0000 1
0.3472 471.0000 24.6000 0.0000 0
0.3542 412.0000 24.8000 0.0000 0
0.3611 557.0000 24.8000 0.0000 0
0.3681 616.0000 25.1000 0.0000 0
0.3750 488.0000 25.1000 0.0000 0
0.3819 395.0000 24.7000 0.0000 1
0.3889 555.0000 25.2000 0.0000 0
0.3958 611.0000 25.7000 0.0000 0
0.4028 677.0000 26.1000 0.0000 0
0.4097 577.0000 26.6000 0.0000 0
0.4167 689.0000 26.6000 0.4000 0
0.4236 913.0000 26.3000 0.9000 1
0.4306 739.0000 26.1000 0.9000 0
0.4375 434.0000 25.9000 1.8000 0
0.4444 354.0000 25.2000 1.3000 0
0.4514 352.0000 24.7000 2.2000 0
0.4583 439.0000 24.4000 1.8000 0
0.4653 530.0000 24.9000 1.3000 0
0.4722 450.0000 25.0000 0.9000 0
0.4792 575.0000 24.8000 1.8000 0
0.4861 407.0000 24.8000 1.8000 0
0.4931 398.0000 24.4000 3.1000 0
0.5000 336.0000 24.1000 3.1000 0
0.5069 309.0000 23.8000 3.1000 0
0.5139 374.0000 23.6000 2.2000 0
0.5208 326.0000 23.7000 1.3000 0
0.5278 227.0000 23.4000 2.2000 0
0.5347 310.0000 23.2000 1.8000 0
0.5417 237.0000 23.2000 1.3000 0
0.5486 121.0000 23.1000 0.9000 0
0.5556 205.0000 23.1000 0.4000 0
0.5625 303.0000 23.2000 0.4000 0
0.5694 469.0000 23.6000 0.4000 0
0.5764 393.0000 23.9000 1.3000 0
0.5833 449.0000 23.9000 0.0000 0
0.5903 434.0000 24.2000 0.4000 0
0.5972 405.0000 24.3000 0.9000 0
0.6042 283.0000 24.2000 0.0000 0
0.6111 323.0000 24.1000 0.0000 1
0.6181 386.0000 24.2000 0.4000 0
0.6250 325.0000 24.6000 0.0000 0
0.6319 360.0000 24.9000 0.0000 0
0.6389 294.0000 24.8000 0.9000 0
0.6458 344.0000 24.6000 1.3000 0
0.6528 296.0000 24.7000 0.4000 0
0.6597 208.0000 24.7000 0.0000 0
0.6667 460.0000 24.7000 0.4000 0
0.6736 437.0000 25.4000 0.4000 0
0.6806 277.0000 25.3000 0.4000 0
0.6875 265.0000 25.2000 0.9000 0
0.6944 221.0000 24.8000 0.9000 0
0.7014 143.0000 24.6000 0.9000 0
0.7083 90.0000 24.1000 0.9000 0
0.7153 83.0000 23.7000 0.0000 0
0.7222 66.0000 23.4000 0.0000 0
0.7292 40.0000 23.2000 0.4000 0
0.7361 17.0000 23.7000 0.0000 0
0.7431 3.0000 23.7000 0.0000 0
0.2500 11.0000 20.4000 0.0000 0
0.2569 20.0000 20.4000 0.0000 0
0.2639 35.0000 20.6000 0.0000 0
0.2708 43.0000 20.7000 0.0000 0
0.2778 48.0000 20.8000 0.0000 0
0.2847 58.0000 20.9000 0.0000 0
